,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,web-scraper-order,web-scraper-start-url,img,title,date,location,created_in,year,id,hm,entropy,month_parsed,year_parsed,parsed_date,avg_brightness,time_js
48,48,48,48,48,1591721298-8135,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Weaver%2C_Seen_from_the_Front_-_My_Dream.jpg/1024px-Weaver%2C_Seen_from_the_Front_-_My_Dream.jpg,"Weaver, Seen from the Front",July 1884,"Museum Boijmans Van Beuningen, Rotterdam",Nuenen,[1884],1591721298-8135,10.792381140467153,20.84518667056169,['July'],[1884],"[datetime.datetime(1884, 7, 1, 0, 0)]",93.44578711434478,[-2698185600000.0]
49,49,49,49,49,1591721298-8230,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Studie_voor_%60De_aardappeleters%27_-_s0135V1962r_-_Van_Gogh_Museum.jpg/1024px-Studie_voor_%60De_aardappeleters%27_-_s0135V1962r_-_Van_Gogh_Museum.jpg,Study for The Potato Eaters,April 1885,"Van Gogh Museum, Amsterdam",Nuenen,[1885],1591721298-8230,1.2486111111287954,20.14443791538385,['April'],[1885],"[datetime.datetime(1885, 4, 1, 0, 0)]",43.149112124029756,[-2674512000000.0]
50,50,50,50,50,1591721298-8289,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Mand_met_aardappels_-_s0152V1962_-_Van_Gogh_Museum.jpg/1024px-Mand_met_aardappels_-_s0152V1962_-_Van_Gogh_Museum.jpg,Basket of Potatoes,September 1885,"Van Gogh Museum, Amsterdam",Nuenen,[1885],1591721298-8289,0.3364527722137543,20.463038610515174,['September'],[1885],"[datetime.datetime(1885, 9, 1, 0, 0)]",28.82335751965661,[-2661292800000.0]
51,51,51,51,51,1591721298-8372,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Vase-with-White-and-Red-Carnations_F236.jpg/1024px-Vase-with-White-and-Red-Carnations_F236.jpg,Vase with White and Red Carnations,1886,Private collection,Paris,[1886],1591721298-8372,15.252516447656916,20.371035877569913,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",68.88194258239079,[-2650752000000.0]
52,52,52,52,52,1591721298-8493,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Vincent_van_Gogh_-_Bloeiende_pruimenboomgaard-_naar_Hiroshige_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Bloeiende_pruimenboomgaard-_naar_Hiroshige_-_Google_Art_Project.jpg,"Japonaiserie: Flowering Plum Tree, after Hiroshige's Plum Park in Kameido",1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8493,9.132776500438947,20.840500921718203,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",109.65989866860107,[-2619216000000.0]
53,53,53,53,53,1591721298-8428,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Zelfportret_-_s0156V1962_-_Van_Gogh_Museum.jpg/1024px-Zelfportret_-_s0156V1962_-_Van_Gogh_Museum.jpg,Self-Portrait with Grey Felt Hat,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8428,0.8329097428103885,20.82496584552862,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",142.1924066140233,[-2619216000000.0]
54,54,54,54,54,1591721298-8269,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Aardappelrooister_-_s0452S1995_-_Van_Gogh_Museum.jpg/1024px-Aardappelrooister_-_s0452S1995_-_Van_Gogh_Museum.jpg,Woman Lifting Potatoes,August 1885,"Van Gogh Museum, Amsterdam",Nuenen,[1885],1591721298-8269,1.0176468932965592,20.796676735426512,['August'],[1885],"[datetime.datetime(1885, 8, 1, 0, 0)]",82.4384707452997,[-2663971200000.0]
55,55,55,55,55,1591721298-8734,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Van_Gogh_-_Weg_mit_beschnittenen_Weiden.jpeg/1024px-Van_Gogh_-_Weg_mit_beschnittenen_Weiden.jpeg,Pollard Willows,April 1889,Private collection,Arles,[1889],1591721298-8734,3.9104137120748312,20.866612517110593,['April'],[1889],"[datetime.datetime(1889, 4, 1, 0, 0)]",160.23478816105768,[-2548281600000.0]
56,56,56,56,56,1591721298-8791,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Gogh%2C_Vincent_van_-_Landscape_at_Saint-R%C3%A9my_%28Enclosed_Field_with_Peasant%29_-_Google_Art_Project.jpg/1024px-Gogh%2C_Vincent_van_-_Landscape_at_Saint-R%C3%A9my_%28Enclosed_Field_with_Peasant%29_-_Google_Art_Project.jpg,Enclosed Field with Peasant,October 1889,Indianapolis Museum of Art,Saint-Rémy,[1889],1591721298-8791,4.904174246630029,20.86731057172917,['October'],[1889],"[datetime.datetime(1889, 10, 1, 0, 0)]",153.67944514142334,[-2532470400000.0]
57,57,57,57,57,1591721298-8297,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Van_Gogh_-_Stillleben_mit_drei_Vogelnestern2.jpeg/1024px-Van_Gogh_-_Stillleben_mit_drei_Vogelnestern2.jpeg,Still Life with Three Birds' Nests,October 1885,"Kröller-Müller Museum, Otterlo",Nuenen,[1885],1591721298-8297,1.932237329877088,20.475082157402056,['October'],[1885],"[datetime.datetime(1885, 10, 1, 0, 0)]",58.95952566964286,[-2658700800000.0]
58,58,58,58,58,1591721298-8436,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Zonsondergang_te_Montmartre_-_s0133M1970_-_Van_Gogh_Museum.jpg/1024px-Zonsondergang_te_Montmartre_-_s0133M1970_-_Van_Gogh_Museum.jpg,Factories Seen from a Hillside in Moonlight,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8436,0.7134470572960894,20.812454061789428,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",116.47635600220265,[-2619216000000.0]
59,59,59,59,59,1591721298-8616,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Van_Gogh_-_Blumengarten.jpeg/1024px-Van_Gogh_-_Blumengarten.jpeg,Flowering Garden,July 1888,Private collection,Arles,[1888],1591721298-8616,8.007720365703259,20.865897180040527,['July'],[1888],"[datetime.datetime(1888, 7, 1, 0, 0)]",144.69319130192878,[-2571955200000.0]
60,60,60,60,60,1591721298-8646,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Vincent_Willem_van_Gogh_-_Cafe_Terrace_at_Night_%28Yorck%29.jpg/1024px-Vincent_Willem_van_Gogh_-_Cafe_Terrace_at_Night_%28Yorck%29.jpg,Café Terrace at Night,September 1888,"Kröller-Müller Museum, Otterlo",Arles,[1888],1591721298-8646,6.71462563969388,20.80354476014271,['September'],[1888],"[datetime.datetime(1888, 9, 1, 0, 0)]",133.57615497757192,[-2566598400000.0]
61,61,61,61,61,1591721298-8820,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Van_Gogh_-_Olivenhain2.jpeg/1024px-Van_Gogh_-_Olivenhain2.jpeg,Olive Grove: Pale Blue Sky,November 1889,"Metropolitan Museum of Art, New York",Saint-Rémy,[1889],1591721298-8820,3.1996957314594643,20.87060275035213,['November'],[1889],"[datetime.datetime(1889, 11, 1, 0, 0)]",171.51419894782472,[-2529792000000.0]
62,62,62,62,62,1591721298-8346,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Van_Gogh_-_Vase_mit_rotem_Klatschmohn.jpeg/1024px-Van_Gogh_-_Vase_mit_rotem_Klatschmohn.jpeg,Vase with Red Poppies,1886,"Wadsworth Atheneum, Hartford",Paris,[1886],1591721298-8346,5.7094915474857775,20.82903755976537,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",114.17009757781125,[-2650752000000.0]
63,63,63,63,63,1591721298-8561,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Vincent_van_Gogh_-_De_brug_van_Langlois_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_De_brug_van_Langlois_-_Google_Art_Project.jpg,The Langlois Bridge at Arles with Road Alongside the Canal,March 1888,"Van Gogh Museum, Amsterdam",Arles,[1888],1591721298-8561,3.0550134294090068,20.814168653800646,['March'],[1888],"[datetime.datetime(1888, 3, 1, 0, 0)]",165.81791494425062,[-2582496000000.0]
64,64,64,64,64,1591721298-8235,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_wei%C3%9Fer_Haube28.jpeg/1024px-Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_wei%C3%9Fer_Haube28.jpeg,Head of a Peasant Woman with White Cap,April 1885,"Scottish National Gallery, Edinburgh",Nuenen,[1885],1591721298-8235,2.4288321977626035,20.544278509872342,['April'],[1885],"[datetime.datetime(1885, 4, 1, 0, 0)]",73.59520694508272,[-2674512000000.0]
65,65,65,65,65,1591721298-8291,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Van_Gogh_-_Stillleben_mit_Kohlk%C3%B6pfen%2C_Kartoffelkorb_und_Bl%C3%A4ttern.jpeg/1024px-Van_Gogh_-_Stillleben_mit_Kohlk%C3%B6pfen%2C_Kartoffelkorb_und_Bl%C3%A4ttern.jpeg,"Still Life with a Basket of Potatoes, Surrounded by Autumn Leaves and Vegetables",September 1885,Private collection,Nuenen,[1885],1591721298-8291,3.9828353116887096,20.84585346921448,['September'],[1885],"[datetime.datetime(1885, 9, 1, 0, 0)]",91.77125388198758,[-2661292800000.0]
66,66,66,66,66,1591721298-8122,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Van_Gogh_-Der_alte_Friedhofsturm_in_Nuenen_mit_pl%C3%BCgenden_Bauern.jpeg/1024px-Van_Gogh_-Der_alte_Friedhofsturm_in_Nuenen_mit_pl%C3%BCgenden_Bauern.jpeg,The Old Tower at Nuenen with a Ploughman,February 1884,"Kröller-Müller Museum, Otterlo",Nuenen,[1884],1591721298-8122,3.5593299914352343,20.857079313922274,['February'],[1884],"[datetime.datetime(1884, 2, 1, 0, 0)]",131.79929471788716,[-2711232000000.0]
67,67,67,67,67,1591721298-8788,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/La_Chambre_%C3%A0_Arles%2C_by_Vincent_van_Gogh%2C_from_C2RMF.jpg/1024px-La_Chambre_%C3%A0_Arles%2C_by_Vincent_van_Gogh%2C_from_C2RMF.jpg,Bedroom in Arles,September 1889,"Musée d'Orsay, Paris",Saint-Rémy,[1889],1591721298-8788,12.98109709651404,20.554718271257038,['September'],[1889],"[datetime.datetime(1889, 9, 1, 0, 0)]",154.86624751287454,[-2535062400000.0]
68,68,68,68,68,1591721298-8088,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Van_Gogh_-_Landschaft_mit_D%C3%BCnen.jpeg/1024px-Van_Gogh_-_Landschaft_mit_D%C3%BCnen.jpeg,Dunes,August 1882,Private collection,The Hague,[1882],1591721298-8088,4.024121860652712,20.869983889397847,['August'],[1882],"[datetime.datetime(1882, 8, 1, 0, 0)]",170.42686923238256,[-2758665600000.0]
69,69,69,69,69,1591721298-8141,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Van_Gogh_-_Kartoffelsetzen.jpg/1024px-Van_Gogh_-_Kartoffelsetzen.jpg,Potato Planting,September 1884,"Von der Heydt Museum, Wuppertal",Nuenen,[1884],1591721298-8141,3.977224215360042,20.5774559929604,['September'],[1884],"[datetime.datetime(1884, 9, 1, 0, 0)]",163.45309749119718,[-2692828800000.0]
70,70,70,70,70,1591721298-8500,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Zelfportret_-_s0071V1962v_-_Van_Gogh_Museum.jpg/1024px-Zelfportret_-_s0071V1962v_-_Van_Gogh_Museum.jpg,Self-Portrait,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8500,2.2340898968100658,20.86788658815391,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",104.77016926199965,[-2619216000000.0]
71,71,71,71,71,1591721298-8569,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Vincent_van_Gogh_-_Orchard_Bordered_by_Cypresse_-_ILE2017.12.1_-_Yale_University_Art_Gallery.jpg/1024px-Vincent_van_Gogh_-_Orchard_Bordered_by_Cypresse_-_ILE2017.12.1_-_Yale_University_Art_Gallery.jpg,"Orchard in Blossom, Bordered by Cypresses",April 1888,"Yale University Art Gallery, New Haven",Arles,[1888],1591721298-8569,7.069786111344329,20.867888400047114,['April'],[1888],"[datetime.datetime(1888, 4, 1, 0, 0)]",117.17000669104343,[-2579817600000.0]
72,72,72,72,72,1591721298-8519,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/De_brug_bij_Courbevoie_-_s0086V1962_-_Van_Gogh_Museum.jpg/1024px-De_brug_bij_Courbevoie_-_s0086V1962_-_Van_Gogh_Museum.jpg,The Seine with the Pont de la Grand Jette,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8519,2.399694973047422,20.82946276317392,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",131.52724355879172,[-2619216000000.0]
73,73,73,73,73,1591721298-8330,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Mannentorso_-_s0103V1962_-_Van_Gogh_Museum.jpg/1024px-Mannentorso_-_s0103V1962_-_Van_Gogh_Museum.jpg,Plaster Statuette of a Male Torso,1886,"Van Gogh Museum, Amsterdam",Paris,[1886],1591721298-8330,1.7069805489157654,20.691145008977703,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",138.21882214902053,[-2650752000000.0]
74,74,74,74,74,1591721298-8544,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Zelfportret_met_grijze_vilthoed_-_s0016V1962_-_Van_Gogh_Museum.jpg/1024px-Zelfportret_met_grijze_vilthoed_-_s0016V1962_-_Van_Gogh_Museum.jpg,Self-Portrait with Grey Felt Hat,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8544,4.429105305864068,20.866518052564498,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",113.56227294725463,[-2619216000000.0]
75,75,75,75,75,1591721298-8778,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Vincent_van_Gogh_-_The_Reaper.jpg/1024px-Vincent_van_Gogh_-_The_Reaper.jpg,"The Reaper, after Millet",September 1889,Private collection,Saint-Rémy,[1889],1591721298-8778,7.893848753313818,20.85503375790016,['September'],[1889],"[datetime.datetime(1889, 9, 1, 0, 0)]",150.3473883480949,[-2535062400000.0]
76,76,76,76,76,1591721298-8692,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Vincent_van_Gogh_-_De_stoel_van_Gauguin_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_De_stoel_van_Gauguin_-_Google_Art_Project.jpg,Paul Gauguin's Armchair,December 1888,"Van Gogh Museum, Amsterdam",Arles,[1888],1591721298-8692,3.113749717006812,20.865688521216605,['December'],[1888],"[datetime.datetime(1888, 12, 1, 0, 0)]",104.6632233739738,[-2558736000000.0]
77,77,77,77,77,1591721298-8968,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Peasant_Sitting_by_the_Fireplace_%28%22Worn_Out%22%29_f864_jh51.jpg/1024px-Peasant_Sitting_by_the_Fireplace_%28%22Worn_Out%22%29_f864_jh51.jpg,"Peasant Sitting by the Fireplace (""Worn Out"")",October 1881,Private collection,Etten,[1881],1591721298-8968,14.206615087177461,19.787439484482714,['October'],[1881],"[datetime.datetime(1881, 10, 1, 0, 0)]",195.92977344935508,[-2784931200000.0]
78,78,78,78,78,1591721298-8265,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Van_Gogh_-_Zwei_B%C3%A4uerin_bei_Umgraben.jpeg/1024px-Van_Gogh_-_Zwei_B%C3%A4uerin_bei_Umgraben.jpeg,Two Peasant Woman Digging,July 1885,Private collection,Nuenen,[1885],1591721298-8265,3.0866162982522787,20.540738161352674,['July'],[1885],"[datetime.datetime(1885, 7, 1, 0, 0)]",129.26095429801384,[-2666649600000.0]
79,79,79,79,79,1591721298-9189,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Gogh_-_jh_1393.jpg/1024px-Gogh_-_jh_1393.jpg,Three Orchards,13 April 1888,"Van Gogh Museum, Amsterdam",Arles,[1888],1591721298-9189,9.76761382587774,19.871199780123398,['April'],[1888],"[datetime.datetime(1888, 4, 1, 0, 0)]",215.62427845382103,[-2579817600000.0]
80,80,80,80,80,1591721298-8300,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Van_Gogh_-_Stadtansicht_von_Amsterdam.jpeg/1024px-Van_Gogh_-_Stadtansicht_von_Amsterdam.jpeg,"City View of Amsterdam
(disputed)",October 1885,"Van Gogh Museum, Amsterdam",Nuenen,[1885],1591721298-8300,8.864891642739295,20.82322285889689,['October'],[1885],"[datetime.datetime(1885, 10, 1, 0, 0)]",127.06609914679277,[-2658700800000.0]
81,81,81,81,81,1591721298-8438,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Vincent_van_Gogh_-_Self-portrait_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Self-portrait_-_Google_Art_Project.jpg,Self-Portrait,1887,"Kröller-Müller Museum, Otterlo",Paris,[1887],1591721298-8438,4.556791432618048,20.86857644338628,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",146.09627542643688,[-2619216000000.0]
82,82,82,82,82,1591721298-9157,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Breakwater_jh_381.jpg/1024px-Breakwater_jh_381.jpg,Breakwater,29-30 July 1883,"Van Gogh Museum, Amsterdam",The Hague,[1883],1591721298-9157,15.83894274175537,20.724042193966728,['July'],[1883],"[datetime.datetime(1883, 7, 1, 0, 0)]",170.75143218546086,[-2729808000000.0]
83,83,83,83,83,1591721298-8606,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Van_Gogh_-_Weizenfeld_mit_Korngarben.jpeg/1024px-Van_Gogh_-_Weizenfeld_mit_Korngarben.jpeg,Wheat Field with Sheaves,June 1888,Honolulu Museum of Art,Arles,[1888],1591721298-8606,5.318165148553911,20.87186300149149,['June'],[1888],"[datetime.datetime(1888, 6, 1, 0, 0)]",165.02267757331592,[-2574547200000.0]
84,84,84,84,84,1591721298-8657,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Van_Gogh_-_Weg_im_Park_von_Arles.jpeg/1024px-Van_Gogh_-_Weg_im_Park_von_Arles.jpeg,The Public Park at Arles,October 1888,Private collection,Arles,[1888],1591721298-8657,2.9212768682979062,20.862022617213594,['October'],[1888],"[datetime.datetime(1888, 10, 1, 0, 0)]",159.3182720302795,[-2564006400000.0]
85,85,85,85,85,1591721298-8978,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Woman_Mending_Stockings_f888r_jh68.jpg/1024px-Woman_Mending_Stockings_f888r_jh68.jpg,Woman Mending Stockings,October 1881,"Kröller-Müller Museum, Otterlo",Etten,[1881],1591721298-8978,11.434198136979553,20.7206946987338,['October'],[1881],"[datetime.datetime(1881, 10, 1, 0, 0)]",103.54506437768241,[-2784931200000.0]
86,86,86,86,86,1591721298-8855,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Van_Gogh_-_L%27_Arlesienne_%28Madame_Ginoux%292.jpeg/1024px-Van_Gogh_-_L%27_Arlesienne_%28Madame_Ginoux%292.jpeg,L'Arlésienne (Madame Ginoux),February 1890,São Paulo Museum of Art,Saint-Rémy,[1890],1591721298-8855,3.9495589294114266,20.84981142384528,['February'],[1890],"[datetime.datetime(1890, 2, 1, 0, 0)]",145.84303949311024,[-2521843200000.0]
87,87,87,87,87,1591721298-8377,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Van_Gogh_-_Vase_mit_Rosenmalven.jpeg/1024px-Van_Gogh_-_Vase_mit_Rosenmalven.jpeg,Vase with Hollyhocks,1886,Kunsthaus Zürich,Paris,[1886],1591721298-8377,6.570193655318293,20.86394001864932,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",172.31906547508655,[-2650752000000.0]
88,88,88,88,88,1591721298-8562,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Van_Gogh_-_Bl%C3%BChender_Pfirsichbaum.jpeg/1024px-Van_Gogh_-_Bl%C3%BChender_Pfirsichbaum.jpeg,Pink Peach Tree in Blossom (Reminiscence of Mauve),March 1888,"Kröller-Müller Museum, Otterlo",Arles,[1888],1591721298-8562,3.266435504631592,20.871422029688105,['March'],[1888],"[datetime.datetime(1888, 3, 1, 0, 0)]",171.3390529584567,[-2582496000000.0]
89,89,89,89,89,1591721298-9049,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Gogh_-_f_1116av.jpg/1024px-Gogh_-_f_1116av.jpg,Weaver,December 1883,"Van Gogh Museum, Amsterdam",Nuenen,[1883],1591721298-9049,20.30035832496759,18.99494828938656,['December'],[1883],"[datetime.datetime(1883, 12, 1, 0, 0)]",110.75998171862953,[-2716588800000.0]
90,90,90,90,90,1591721298-8542,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Van_Gogh_-_Portrait_of_Pere_Tanguy_1887-8.JPG/1024px-Van_Gogh_-_Portrait_of_Pere_Tanguy_1887-8.JPG,Portrait of Père Tanguy,1887,"Musée Rodin, Paris",Paris,[1887],1591721298-8542,7.020970989035656,20.85504440976897,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",125.18105620155039,[-2619216000000.0]
